week,category,weekly_rank,show_title,season_title,weekly_hours_viewed,runtime,weekly_views,cumulative_weeks_in_top_10,is_staggered_launch,episode_launch_details,gender
2022-05-29,TV (Non-English),10,Business Proposal,Business Proposal: Limited Series,9990000,,,12,False,,"Comedy, Drama, Romance"
2022-05-22,Films (English),1,Senior Year,,62420000,,,2,False,,"Comedy, Drama"
2022-05-22,Films (English),2,A Perfect Pairing,,33000000,,,1,False,,"Comedy, Romance"
2022-05-22,Films (English),3,Dangerous,,18060000,,,1,False,,"Action, Thriller"
2022-05-22,Films (English),4,Sonic the Hedgehog,,15990000,,,4,False,,"Action, Adventure, Comedy"
2022-05-22,Films (English),5,Our Father,,13580000,,,2,False,,"Documentary, Crime"
2022-05-22,Films (English),6,Jackass 4.5,,12080000,,,1,False,,Comedy
2022-05-22,Films (English),7,Marmaduke,,7480000,,,3,False,,"Comedy, Family"
2022-05-22,Films (English),8,Operation Mincemeat,,6720000,,,2,False,,"Drama, War"
2022-05-22,Films (English),9,365 Days: This Day,,6110000,,,4,False,,"Drama, Romance"
2022-05-22,Films (English),10,Borrego,,6080000,,,1,False,,Thriller
2022-05-22,Films (Non-English),1,Toscana,,14830000,,,1,False,,"Drama, Romance"
2022-05-22,Films (Non-English),2,The Perfect Family,,14400000,,,2,False,,Comedy
2022-05-22,Films (Non-English),3,The Takedown,,10820000,,,3,False,,"Action, Comedy, Crime"
2022-05-22,Films (Non-English),4,Gangubai Kathiawadi,,8800000,,,4,False,,"Biography, Crime, Drama"
2022-05-22,Films (Non-English),5,F*ck Love Too,,8380000,,,1,False,,"Comedy, Romance"
2022-05-22,Films (Non-English),6,RRR (Hindi),,7180000,,,1,False,,Action
2022-05-22,Films (Non-English),7,Jersey,,4470000,,,1,False,,"Drama, Sport"
2022-05-22,Films (Non-English),8,Cyber Hell: Exposing an Internet Horror,,3430000,,,1,False,,"Documentary, Crime"
2022-05-22,Films (Non-English),9,Honeymoon with My Mother,,3000000,,,4,False,,Comedy
2022-05-22,Films (Non-English),10,Raw (Hindi),,2580000,,,2,False,,Action
2022-05-22,TV (English),1,The Lincoln Lawyer,The Lincoln Lawyer: Season 1,108090000,,,2,False,,"Crime, Drama, Mystery"
2022-05-22,TV (English),2,Ozark,Ozark: Season 4,31400000,,,11,False,,"Crime, Drama, Thriller"
2022-05-22,TV (English),3,The Boss Baby: Back in the Crib,The Boss Baby: Back in the Crib: Season 1,16520000,,,1,False,,"Animation, Adventure, Comedy"
2022-05-22,TV (English),4,The Circle,The Circle: Season 4,15440000,,,2,False,,"Drama, Mystery, Sci-Fi"
2022-05-22,TV (English),5,Bling Empire,Bling Empire: Season 2,15230000,,,2,False,,Reality-TV
2022-05-22,TV (English),6,"Love, Death & Robots","Love, Death & Robots: Volume 3",14420000,,,1,False,,"Animation, Short, Action"
2022-05-22,TV (English),7,Bridgerton,Bridgerton: Season 2,13660000,,,9,False,,"Drama, Romance"
2022-05-22,TV (English),8,Workin' Moms,Workin' Moms: Season 6,12740000,,,2,False,,"Comedy, Drama"
2022-05-22,TV (English),9,Savage Beauty,Savage Beauty: Season 1,11390000,,,2,False,,Drama
2022-05-22,TV (English),10,Stranger Things,,9490000,,,1,False,,"Drama, Fantasy, Horror"
2022-05-22,TV (Non-English),1,Who Killed Sara?,Who Killed Sara?: Season 3,46590000,,,1,False,,"Crime, Drama, Mystery"
2022-05-22,TV (Non-English),2,Welcome to Eden,Welcome to Eden: Season 1,28660000,,,3,False,,"Action, Drama, Sci-Fi"
2022-05-22,TV (Non-English),3,Wrong Side of the Tracks,Wrong Side of the Tracks: Season 1,20200000,,,1,False,,Drama
2022-05-22,TV (Non-English),4,The Marked Heart,The Marked Heart: Season 1,19220000,,,5,False,,"Drama, Thriller"
2022-05-22,TV (Non-English),5,Who Killed Sara?,Who Killed Sara?: Season 1,14210000,,,1,False,,"Crime, Drama, Mystery"
2022-05-22,TV (Non-English),6,Business Proposal,Business Proposal: Limited Series,13220000,,,11,False,,"Comedy, Drama, Romance"
2022-05-22,TV (Non-English),7,Tomorrow,Tomorrow: Limited Series,11990000,,,2,False,,"Action, Comedy, Drama"
2022-05-22,TV (Non-English),8,Our Blues,Our Blues: Limited Series,10850000,,,4,False,,"Drama, Romance"
2022-05-22,TV (Non-English),9,My Liberation Notes,My Liberation Notes: Limited Series,9850000,,,1,False,,Drama
2022-05-22,TV (Non-English),10,"Yo soy Betty, la fea","Yo soy Betty, la fea: Season 1",9650000,,,24,False,,"Comedy, Drama, Romance"
2022-05-15,Films (English),1,Senior Year,,55940000,,,1,False,,"Comedy, Drama"
2022-05-15,Films (English),2,Our Father,,23870000,,,1,False,,"Documentary, Crime"
2022-05-15,Films (English),3,Marmaduke,,15030000,,,2,False,,"Comedy, Family"
2022-05-15,Films (English),4,Along for the Ride,,13310000,,,2,False,,"Drama, Romance"
2022-05-15,Films (English),5,Operation Mincemeat,,12620000,,,1,False,,"Drama, War"
2022-05-15,Films (English),6,Sonic the Hedgehog,,12290000,,,3,False,,"Action, Adventure, Comedy"
2022-05-15,Films (English),7,365 Days: This Day,,10580000,,,3,False,,"Drama, Romance"
2022-05-15,Films (English),8,U.S. Marshals,,5520000,,,2,False,,"Action, Crime, Thriller"
2022-05-15,Films (English),9,Den of Thieves,,5420000,,,1,False,,"Action, Crime, Drama"
2022-05-15,Films (English),10,Men in Black: International,,4650000,,,2,False,,"Action, Adventure, Comedy"
2022-05-15,Films (Non-English),1,The Takedown,,32370000,,,2,False,,"Action, Comedy, Crime"
2022-05-15,Films (Non-English),2,The Perfect Family,,21590000,,,1,False,,Comedy
2022-05-15,Films (Non-English),3,Gangubai Kathiawadi,,12190000,,,3,False,,"Biography, Crime, Drama"
2022-05-15,Films (Non-English),4,Honeymoon with My Mother,,6450000,,,3,False,,Comedy
2022-05-15,Films (Non-English),5,Raw (Hindi),,4790000,,,1,False,,Action
2022-05-15,Films (Non-English),6,Thar,,4270000,,,2,False,,"Action, Crime, Drama"
2022-05-15,Films (Non-English),7,Beast (Tamil),,4050000,,,1,False,,Action
2022-05-15,Films (Non-English),8,The Getaway King,,3240000,,,1,False,,"Action, Comedy, Crime"
2022-05-15,Films (Non-English),9,40 Years Young,,2840000,,,2,False,,Comedy
2022-05-15,Films (Non-English),10,Radhe Shyam (Hindi),,1900000,,,2,False,,Romance
2022-05-15,TV (English),1,Ozark,Ozark: Season 4,48620000,,,10,False,,"Crime, Drama, Thriller"
2022-05-15,TV (English),2,The Lincoln Lawyer,The Lincoln Lawyer: Season 1,45090000,,,1,False,,"Crime, Drama, Mystery"
2022-05-15,TV (English),3,Workin' Moms,Workin' Moms: Season 6,19190000,,,1,False,,"Comedy, Drama"
2022-05-15,TV (English),4,Bridgerton,Bridgerton: Season 2,16020000,,,8,False,,"Drama, Romance"
2022-05-15,TV (English),5,The Circle,The Circle: Season 4,14120000,,,1,False,,"Drama, Mystery, Sci-Fi"
2022-05-15,TV (English),6,Grace and Frankie,Grace and Frankie: Season 7,12260000,,,3,False,,Comedy
2022-05-15,TV (English),7,Selling Sunset,Selling Sunset: Season 5,10860000,,,4,False,,Reality-TV
2022-05-15,TV (English),8,Bling Empire,Bling Empire: Season 2,10750000,,,1,False,,Reality-TV
2022-05-15,TV (English),9,Savage Beauty,Savage Beauty: Season 1,10630000,,,1,False,,Drama
2022-05-15,TV (English),10,Anatomy of a Scandal,Anatomy of a Scandal: Limited Series,9670000,,,5,False,,"Drama, Mystery, Thriller"
2022-05-15,TV (Non-English),1,Welcome to Eden,Welcome to Eden: Season 1,62490000,,,2,False,,"Action, Drama, Sci-Fi"
2022-05-15,TV (Non-English),2,The Marked Heart,The Marked Heart: Season 1,28930000,,,4,False,,"Drama, Thriller"
2022-05-15,TV (Non-English),3,Business Proposal,Business Proposal: Limited Series,20160000,,,10,False,,"Comedy, Drama, Romance"
2022-05-15,TV (Non-English),4,The Sound of Magic,The Sound of Magic: Limited Series,16930000,,,2,False,,"Drama, Fantasy, Music"
2022-05-15,TV (Non-English),5,Clark,Clark: Limited Series,10480000,,,1,False,,"Action, Comedy, Crime"
2022-05-15,TV (Non-English),6,Our Blues,Our Blues: Limited Series,10050000,,,3,False,,"Drama, Romance"
2022-05-15,TV (Non-English),7,42 Days of Darkness,42 Days of Darkness: Season 1,9920000,,,1,False,,"Crime, Drama, Mystery"
2022-05-15,TV (Non-English),8,Pedro el escamoso,Pedro el escamoso: Season 1,9820000,,,4,False,,Drama
2022-05-15,TV (Non-English),9,Tomorrow,Tomorrow: Limited Series,9690000,,,1,False,,"Action, Comedy, Drama"
2022-05-15,TV (Non-English),10,"Yo soy Betty, la fea","Yo soy Betty, la fea: Season 1",9440000,,,23,False,,"Comedy, Drama, Romance"
2022-05-08,Films (English),1,365 Days: This Day,,27530000,,,2,False,,"Drama, Romance"
2022-05-08,Films (English),2,Sonic the Hedgehog,,17150000,,,2,False,,"Action, Adventure, Comedy"
2022-05-08,Films (English),3,Silverton Siege,,11150000,,,2,False,,"Action, Crime, Drama"
2022-05-08,Films (English),4,Along for the Ride,,10840000,,,1,False,,"Drama, Romance"
2022-05-08,Films (English),5,The Gentlemen,,8610000,,,1,False,,"Action, Crime"
2022-05-08,Films (English),6,U.S. Marshals,,8080000,,,1,False,,"Action, Crime, Thriller"
2022-05-08,Films (English),7,The Mystery of Marilyn Monroe: The Unheard Tapes,,7590000,,,2,False,,"Documentary, Biography"
2022-05-08,Films (English),8,Men in Black: International,,7370000,,,1,False,,"Action, Adventure, Comedy"
2022-05-08,Films (English),9,Marmaduke,,7010000,,,1,False,,"Comedy, Family"
2022-05-08,Films (English),10,365 Days,,6290000,,,2,False,,"Drama, Romance"
2022-05-08,Films (Non-English),1,The Takedown,,27090000,,,1,False,,"Action, Comedy, Crime"
2022-05-08,Films (Non-English),2,Honeymoon with My Mother,,23240000,,,2,False,,Comedy
2022-05-08,Films (Non-English),3,Gangubai Kathiawadi,,8320000,,,2,False,,"Biography, Crime, Drama"
2022-05-08,Films (Non-English),4,40 Years Young,,6960000,,,1,False,,Comedy
2022-05-08,Films (Non-English),5,Rumspringa - An Amish in Berlin,,6170000,,,1,False,,Comedy
2022-05-08,Films (Non-English),6,Bubble,,4380000,,,2,False,,"Crime, Drama, Mystery"
2022-05-08,Films (Non-English),7,Radhe Shyam (Hindi),,3650000,,,1,False,,Romance
2022-05-08,Films (Non-English),8,I Swear It Wasn't Me,,3650000,,,2,False,,Comedy
2022-05-08,Films (Non-English),9,Thar,,3610000,,,1,False,,"Action, Crime, Drama"
2022-05-08,Films (Non-English),10,Brother in Love 2,,2050000,,,1,False,,Comedy
2022-05-08,TV (English),1,Ozark,Ozark: Season 4,102120000,,,9,False,,"Crime, Drama, Thriller"
2022-05-08,TV (English),2,Grace and Frankie,Grace and Frankie: Season 7,23180000,,,2,False,,Comedy
2022-05-08,TV (English),3,Bridgerton,Bridgerton: Season 2,21240000,,,7,False,,"Drama, Romance"
2022-05-08,TV (English),4,Selling Sunset,Selling Sunset: Season 5,17410000,,,3,False,,Reality-TV
2022-05-08,TV (English),5,Anatomy of a Scandal,Anatomy of a Scandal: Limited Series,15340000,,,4,False,,"Drama, Mystery, Thriller"
2022-05-08,TV (English),6,Heartstopper,Heartstopper: Season 1,14970000,,,3,False,,"Drama, Romance"
2022-05-08,TV (English),7,Ozark,Ozark: Season 1,13640000,,,4,False,,"Crime, Drama, Thriller"
2022-05-08,TV (English),8,Bullsh*t The Gameshow,Bullsh*t The Gameshow: Season 1,11850000,,,1,False,,Reality-TV
2022-05-08,TV (English),9,Blood Sisters,Blood Sisters: Limited Series,11070000,,,1,False,,"Crime, Drama, Thriller"
2022-05-08,TV (English),10,Meltdown: Three Mile Island,Meltdown: Three Mile Island: Limited Series,10850000,,,1,False,,"Documentary, History"
2022-05-08,TV (Non-English),1,The Marked Heart,The Marked Heart: Season 1,48550000,,,3,False,,"Drama, Thriller"
2022-05-08,TV (Non-English),2,Welcome to Eden,Welcome to Eden: Season 1,25820000,,,1,False,,"Action, Drama, Sci-Fi"
2022-05-08,TV (Non-English),3,Business Proposal,Business Proposal: Limited Series,19100000,,,9,False,,"Comedy, Drama, Romance"
2022-05-08,TV (Non-English),4,El marginal,El marginal: Season 5,13260000,,,1,False,,"Crime, Drama, Mystery"
2022-05-08,TV (Non-English),5,The 7 Lives of Lea,The 7 Lives of Lea: Limited Series,12280000,,,2,False,,"Crime, Drama, Fantasy"
2022-05-08,TV (Non-English),6,Our Blues,Our Blues: Limited Series,10370000,,,2,False,,"Drama, Romance"
2022-05-08,TV (Non-English),7,Pedro el escamoso,Pedro el escamoso: Season 1,10080000,,,3,False,,Drama
2022-05-08,TV (Non-English),8,The Sound of Magic,The Sound of Magic: Limited Series,9640000,,,1,False,,"Drama, Fantasy, Music"
2022-05-08,TV (Non-English),9,"Yo soy Betty, la fea","Yo soy Betty, la fea: Season 1",9530000,,,22,False,,"Comedy, Drama, Romance"
2022-05-08,TV (Non-English),10,Elite,Elite: Season 5,9490000,,,5,False,,"Crime, Drama, Thriller"
2022-05-01,Films (English),1,365 Days: This Day,,77980000,,,1,False,,"Drama, Romance"
2022-05-01,Films (English),2,Silverton Siege,,20280000,,,1,False,,"Action, Crime, Drama"
2022-05-01,Films (English),3,The Mystery of Marilyn Monroe: The Unheard Tapes,,15360000,,,1,False,,"Documentary, Biography"
2022-05-01,Films (English),4,365 Days,,10040000,,,1,False,,"Drama, Romance"
2022-05-01,Films (English),5,The Vault,,6660000,,,3,False,,"Action, Thriller"
2022-05-01,Films (English),6,How It Ends,,6640000,,,4,False,,"Action, Drama, Horror"
2022-05-01,Films (English),7,The In Between,,6050000,,,4,False,,"Drama, Romance, Sci-Fi"
2022-05-01,Films (English),8,The Adam Project,,5660000,,,8,False,,"Action, Adventure, Comedy"
2022-05-01,Films (English),9,Sonic the Hedgehog,,4920000,,,1,False,,"Action, Adventure, Comedy"
2022-05-01,Films (English),10,Shrek,,4540000,,,7,False,,"Animation, Adventure, Comedy"
2022-05-01,Films (Non-English),1,Gangubai Kathiawadi,,13810000,,,1,False,,"Biography, Crime, Drama"
2022-05-01,Films (Non-English),2,Honeymoon with My Mother,,10630000,,,1,False,,Comedy
2022-05-01,Films (Non-English),3,Bubble,,4450000,,,1,False,,"Crime, Drama, Mystery"
2022-05-01,Films (Non-English),4,The Turning Point,,3060000,,,2,False,,"Drama, Music, Romance"
2022-05-01,Films (Non-English),5,Furioza,,2620000,,,4,False,,"Action, Crime, Drama"
2022-05-01,Films (Non-English),6,Yaksha: Ruthless Operations,,2520000,,,4,False,,"Action, Crime, Thriller"
2022-05-01,Films (Non-English),7,The Taming of the Shrewd,,2400000,,,3,False,,"Comedy, Romance"
2022-05-01,Films (Non-English),8,Through My Window,,1990000,,,12,False,,"Comedy, Drama, Romance"
2022-05-01,Films (Non-English),9,I Swear It Wasn't Me,,1620000,,,1,False,,Comedy
2022-05-01,Films (Non-English),10,A Hard Day,,1260000,,,1,False,,"Action, Crime, Thriller"
2022-05-01,TV (English),1,Ozark,Ozark: Season 4,78400000,,,8,False,,"Crime, Drama, Thriller"
2022-05-01,TV (English),2,Selling Sunset,Selling Sunset: Season 5,34310000,,,2,False,,Reality-TV
2022-05-01,TV (English),3,Anatomy of a Scandal,Anatomy of a Scandal: Limited Series,30170000,,,3,False,,"Drama, Mystery, Thriller"
2022-05-01,TV (English),4,Bridgerton,Bridgerton: Season 2,29740000,,,6,False,,"Drama, Romance"
2022-05-01,TV (English),5,Heartstopper,Heartstopper: Season 1,23940000,,,2,False,,"Drama, Romance"
2022-05-01,TV (English),6,Conversations with a Killer: The John Wayne Gacy Tapes,Conversations with a Killer: The John Wayne Gacy Tapes: Limited Series,20910000,,,2,False,,"Documentary, Biography, Crime"
2022-05-01,TV (English),7,Grace and Frankie,Grace and Frankie: Season 7,15470000,,,1,False,,Comedy
2022-05-01,TV (English),8,The Ultimatum: Marry or Move On,The Ultimatum: Marry or Move On: Season 1,13140000,,,4,False,,Reality-TV
2022-05-01,TV (English),9,Bridgerton,Bridgerton: Season 1,12130000,,,6,False,,"Drama, Romance"
2022-05-01,TV (English),10,The Creature Cases,The Creature Cases: Chapter 1,11760000,,,2,False,,"Animation, Action, Adventure"
2022-05-01,TV (Non-English),1,The Marked Heart,The Marked Heart: Season 1,85260000,,,2,False,,"Drama, Thriller"
2022-05-01,TV (Non-English),2,Hold Tight,Hold Tight: Limited Series,25120000,,,2,False,,"Crime, Drama, Mystery"
2022-05-01,TV (Non-English),3,Business Proposal,Business Proposal: Limited Series,19500000,,,8,False,,"Comedy, Drama, Romance"
2022-05-01,TV (Non-English),4,Elite,Elite: Season 5,14890000,,,4,False,,"Crime, Drama, Thriller"
2022-05-01,TV (Non-English),5,Yakamoz S-245,Yakamoz S-245: Season 1,13000000,,,2,False,,"Action, Adventure, Drama"
2022-05-01,TV (Non-English),6,The 7 Lives of Lea,The 7 Lives of Lea: Limited Series,11230000,,,1,False,,"Crime, Drama, Fantasy"
2022-05-01,TV (Non-English),7,Pedro el escamoso,Pedro el escamoso: Season 1,10460000,,,2,False,,Drama
2022-05-01,TV (Non-English),8,"Yo soy Betty, la fea","Yo soy Betty, la fea: Season 1",9800000,,,21,False,,"Comedy, Drama, Romance"
2022-05-01,TV (Non-English),9,Twenty Five Twenty One,Twenty Five Twenty One: Limited Series,9580000,,,10,False,,"Drama, Romance"
2022-05-01,TV (Non-English),10,Our Blues,Our Blues: Limited Series,9090000,,,1,False,,"Drama, Romance"
2022-04-24,Films (English),1,Choose or Die,,15260000,,,2,False,,"Drama, Horror, Thriller"
2022-04-24,Films (English),2,The In Between,,13350000,,,3,False,,"Drama, Romance, Sci-Fi"
2022-04-24,Films (English),3,White Hot: The Rise & Fall of Abercrombie & Fitch,,9920000,,,1,False,,Documentary
2022-04-24,Films (English),4,How It Ends,,8280000,,,3,False,,"Action, Drama, Horror"
2022-04-24,Films (English),5,Yakuza Princess,,7490000,,,1,False,,Thriller
2022-04-24,Films (English),6,The Adam Project,,7480000,,,7,False,,"Action, Adventure, Comedy"
2022-04-24,Films (English),7,Playing with Fire,,6750000,,,1,False,,"Comedy, Family"
2022-04-24,Films (English),8,The Vault,,6620000,,,2,False,,"Action, Thriller"
2022-04-24,Films (English),9,Shrek,,5310000,,,6,False,,"Animation, Adventure, Comedy"
2022-04-24,Films (English),10,Cleaner,,4920000,,,2,False,,"Crime, Thriller"
2022-04-24,Films (Non-English),1,The Taming of the Shrewd,,9330000,,,2,False,,"Comedy, Romance"
2022-04-24,Films (Non-English),2,Furioza,,6150000,,,3,False,,"Action, Crime, Drama"
2022-04-24,Films (Non-English),3,Yaksha: Ruthless Operations,,5080000,,,3,False,,"Action, Crime, Thriller"
2022-04-24,Films (Non-English),4,The Turning Point,,2810000,,,1,False,,"Drama, Music, Romance"
2022-04-24,Films (Non-English),5,One Piece Film Z,,2220000,,,1,False,,"Animation, Action, Adventure"
2022-04-24,Films (Non-English),6,Through My Window,,2200000,,,11,False,,"Comedy, Drama, Romance"
2022-04-24,Films (Non-English),7,All Hail,,1920000,,,4,False,,"Comedy, Drama"
2022-04-24,Films (Non-English),8,Black Crab,,1830000,,,6,False,,"Action, Adventure, Drama"
2022-04-24,Films (Non-English),9,In Good Hands,,1700000,,,5,False,,"Comedy, Drama, Romance"
2022-04-24,Films (Non-English),10,Dasvi,,1620000,,,3,False,,"Comedy, Drama"
2022-04-24,TV (English),1,Anatomy of a Scandal,Anatomy of a Scandal: Limited Series,75560000,,,2,False,,"Drama, Mystery, Thriller"
2022-04-24,TV (English),2,Bridgerton,Bridgerton: Season 2,46130000,,,5,False,,"Drama, Romance"
2022-04-24,TV (English),3,Conversations with a Killer: The John Wayne Gacy Tapes,Conversations with a Killer: The John Wayne Gacy Tapes: Limited Series,37460000,,,1,False,,"Documentary, Biography, Crime"
2022-04-24,TV (English),4,The Ultimatum: Marry or Move On,The Ultimatum: Marry or Move On: Season 1,29010000,,,3,False,,Reality-TV
2022-04-24,TV (English),5,Selling Sunset,Selling Sunset: Season 5,28360000,,,1,False,,Reality-TV
2022-04-24,TV (English),6,Bridgerton,Bridgerton: Season 1,17280000,,,5,False,,"Drama, Romance"
2022-04-24,TV (English),7,Heartstopper,Heartstopper: Season 1,14550000,,,1,False,,"Drama, Romance"
2022-04-24,TV (English),8,The Creature Cases,The Creature Cases: Chapter 1,13560000,,,1,False,,"Animation, Action, Adventure"
2022-04-24,TV (English),9,Married at First Sight,Married at First Sight: Season 10,12810000,,,1,False,,"Reality-TV, Romance"
2022-04-24,TV (English),10,Our Great National Parks,Our Great National Parks: Limited Series,11780000,,,2,False,,Documentary
2022-04-24,TV (Non-English),1,The Marked Heart,The Marked Heart: Season 1,68040000,,,1,False,,"Drama, Thriller"
2022-04-24,TV (Non-English),2,Elite,Elite: Season 5,29490000,,,3,False,,"Crime, Drama, Thriller"
2022-04-24,TV (Non-English),3,Yakamoz S-245,Yakamoz S-245: Season 1,22060000,,,1,False,,"Action, Adventure, Drama"
2022-04-24,TV (Non-English),4,Business Proposal,Business Proposal: Limited Series,20380000,,,7,False,,"Comedy, Drama, Romance"
2022-04-24,TV (Non-English),5,Heirs to the Land,Heirs to the Land: Season 1,18840000,,,2,False,,Drama
2022-04-24,TV (Non-English),6,Hold Tight,Hold Tight: Limited Series,17320000,,,1,False,,"Crime, Drama, Mystery"
2022-04-24,TV (Non-English),7,Twenty Five Twenty One,Twenty Five Twenty One: Limited Series,11340000,,,9,False,,"Drama, Romance"
2022-04-24,TV (Non-English),8,Happiness,Happiness: Limited Series,10820000,,,2,False,,"Comedy, Drama"
2022-04-24,TV (Non-English),9,"Yo soy Betty, la fea","Yo soy Betty, la fea: Season 1",10490000,,,20,False,,"Comedy, Drama, Romance"
2022-04-24,TV (Non-English),10,Café con aroma de mujer,Café con aroma de mujer: Season 1,10390000,,,17,False,,"Drama, Romance"
2022-04-17,Films (English),1,The In Between,,35900000,,,2,False,,"Drama, Romance, Sci-Fi"
2022-04-17,Films (English),2,Choose or Die,,16000000,,,1,False,,"Drama, Horror, Thriller"
2022-04-17,Films (English),3,A Score to Settle,,9750000,,,1,False,,"Action, Crime, Drama"
2022-04-17,Films (English),4,The Adam Project,,9270000,,,6,False,,"Action, Adventure, Comedy"
2022-04-17,Films (English),5,Metal Lords,,8740000,,,1,False,,"Comedy, Music"
2022-04-17,Films (English),6,How It Ends,,8600000,,,2,False,,"Action, Drama, Horror"
2022-04-17,Films (English),7,The Call,,7710000,,,1,False,,"Drama, Thriller"
2022-04-17,Films (English),8,Return to Space,,7150000,,,2,False,,Documentary
2022-04-17,Films (English),9,Cleaner,,6770000,,,1,False,,"Crime, Thriller"
2022-04-17,Films (English),10,A Dog's Way Home,,5750000,,,1,False,,"Adventure, Drama, Family"
2022-04-17,Films (Non-English),1,Furioza,,17800000,,,2,False,,"Action, Crime, Drama"
2022-04-17,Films (Non-English),2,The Taming of the Shrewd,,17020000,,,1,False,,"Comedy, Romance"
2022-04-17,Films (Non-English),3,Yaksha: Ruthless Operations,,16380000,,,2,False,,"Action, Crime, Thriller"
2022-04-17,Films (Non-English),4,Dancing on Glass,,5230000,,,1,False,,"Drama, Thriller"
2022-04-17,Films (Non-English),5,All Hail,,4320000,,,3,False,,"Comedy, Drama"
2022-04-17,Films (Non-English),6,Dasvi,,4020000,,,2,False,,"Comedy, Drama"
2022-04-17,Films (Non-English),7,Black Crab,,3040000,,,5,False,,"Action, Adventure, Drama"
2022-04-17,Films (Non-English),8,In Good Hands,,2550000,,,4,False,,"Comedy, Drama, Romance"
2022-04-17,Films (Non-English),9,Fack ju Göhte 3,,2400000,,,1,False,,Comedy
2022-04-17,Films (Non-English),10,Through My Window,,2280000,,,10,False,,"Comedy, Drama, Romance"
2022-04-17,TV (English),1,Bridgerton,Bridgerton: Season 2,66610000,,,4,False,,"Drama, Romance"
2022-04-17,TV (English),2,The Ultimatum: Marry or Move On,The Ultimatum: Marry or Move On: Season 1,58470000,,,2,False,,Reality-TV
2022-04-17,TV (English),3,Anatomy of a Scandal,Anatomy of a Scandal: Limited Series,40280000,,,1,False,,"Drama, Mystery, Thriller"
2022-04-17,TV (English),4,Bridgerton,Bridgerton: Season 1,23300000,,,4,False,,"Drama, Romance"
2022-04-17,TV (English),5,Our Great National Parks,Our Great National Parks: Limited Series,17090000,,,1,False,,Documentary
2022-04-17,TV (English),6,Inventing Anna,Inventing Anna: Limited Series,13690000,,,10,False,,Drama
2022-04-17,TV (English),7,Queen of the South,Queen of the South: Season 5,13100000,,,2,False,,"Action, Crime, Drama"
2022-04-17,TV (English),8,Better Call Saul,Better Call Saul: Season 5,12430000,,,2,False,,"Crime, Drama"
2022-04-17,TV (English),9,Jimmy Savile: A British Horror Story,Jimmy Savile: A British Horror Story: Limited Series,11410000,,,2,False,,"Documentary, Biography, Crime"
2022-04-17,TV (English),10,Is It Cake?,Is It Cake?: Season 1,11210000,,,4,False,,"Game-Show, Reality-TV"
2022-04-17,TV (Non-English),1,Elite,Elite: Season 5,67390000,,,2,False,,"Crime, Drama, Thriller"
2022-04-17,TV (Non-English),2,Business Proposal,Business Proposal: Limited Series,24190000,,,6,False,,"Comedy, Drama, Romance"
2022-04-17,TV (Non-English),3,Twenty Five Twenty One,Twenty Five Twenty One: Limited Series,14080000,,,8,False,,"Drama, Romance"
2022-04-17,TV (Non-English),4,Heirs to the Land,Heirs to the Land: Season 1,11810000,,,1,False,,Drama
2022-04-17,TV (Non-English),5,Café con aroma de mujer,Café con aroma de mujer: Season 1,11350000,,,16,False,,"Drama, Romance"
2022-04-17,TV (Non-English),6,Smother-in-Law,Smother-in-Law: Season 1,11070000,,,1,False,,Comedy
2022-04-17,TV (Non-English),7,Happiness,Happiness: Limited Series,10940000,,,1,False,,"Comedy, Drama"
2022-04-17,TV (Non-English),8,"Yo soy Betty, la fea","Yo soy Betty, la fea: Season 1",10400000,,,19,False,,"Comedy, Drama, Romance"
2022-04-17,TV (Non-English),9,Elite,Elite: Season 1,10110000,,,2,False,,"Crime, Drama, Thriller"
2022-04-17,TV (Non-English),10,Forecasting Love and Weather,Forecasting Love and Weather: Limited Series,9410000,,,8,False,,Romance
2022-04-10,Films (English),1,The In Between,,26770000,,,1,False,,"Drama, Romance, Sci-Fi"
2022-04-10,Films (English),2,The Adam Project,,10900000,,,5,False,,"Action, Adventure, Comedy"
2022-04-10,Films (English),3,The Bubble,,9950000,,,2,False,,Comedy
2022-04-10,Films (English),4,Shrek Forever After,,9770000,,,2,False,,"Animation, Adventure, Comedy"
2022-04-10,Films (English),5,The Blind Side,,8710000,,,2,False,,"Biography, Drama, Sport"
2022-04-10,Films (English),6,Four Brothers,,8170000,,,1,False,,"Action, Crime, Drama"
2022-04-10,Films (English),7,Enough,,5790000,,,1,False,,"Crime, Drama, Thriller"
2022-04-10,Films (English),8,How It Ends,,5650000,,,1,False,,"Action, Drama, Horror"
2022-04-10,Films (English),9,Shrek,,5340000,,,5,False,,"Animation, Adventure, Comedy"
2022-04-10,Films (English),10,Return to Space,,4550000,,,1,False,,Documentary
2022-04-10,Films (Non-English),1,Furioza,,23960000,,,1,False,,"Action, Crime, Drama"
2022-04-10,Films (Non-English),2,All Hail,,13300000,,,2,False,,"Comedy, Drama"
2022-04-10,Films (Non-English),3,Yaksha: Ruthless Operations,,12540000,,,1,False,,"Action, Crime, Thriller"
2022-04-10,Films (Non-English),4,Dasvi,,5690000,,,1,False,,"Comedy, Drama"
2022-04-10,Films (Non-English),5,Black Crab,,4660000,,,4,False,,"Action, Adventure, Drama"
2022-04-10,Films (Non-English),6,Captain Nova,,4610000,,,2,False,,"Adventure, Family, Sci-Fi"
2022-04-10,Films (Non-English),7,Enforcement,,4020000,,,1,False,,"Action, Crime, Drama"
