semana,categoria,rank_semanal,titulo,horas_semanais_visualizadas,semanas_acumuladas_top_10,lançamento_escalonado,genero,ano,mes
2023-07-02,TV (Non-English),6,Fake Profile,13300000,5,False,"Drama, Romance, Thriller",2023,julho
2023-07-02,TV (Non-English),7,DELETE,12200000,1,False,"Action, Drama, Sci-Fi",2023,julho
2023-07-02,TV (Non-English),8,Celebrity,16900000,1,False,"Comedy, Drama",2023,julho
2023-07-02,TV (Non-English),9,Lies Hidden in my Garden,4300000,2,False,"Drama, Mystery, Thriller",2023,julho
2023-07-02,TV (Non-English),10,Let's Get Divorced,8500000,1,False,"Comedy, Drama, Romance",2023,julho
2023-06-25,Films (English),1,Extraction 2,87300000,2,False,Action,2023,junho
2023-06-25,Films (English),2,Extraction,27200000,2,False,"Action, Thriller",2023,junho
2023-06-25,Films (English),3,Take Care of Maya,16000000,1,False,Documentary,2023,junho
2023-06-25,Films (English),4,The Perfect Find,11700000,1,False,"Comedy, Drama, Romance",2023,junho
2023-06-25,Films (English),5,Paw Patrol: The Movie,9100000,5,False,"Animation, Action, Adventure",2023,junho
2023-06-25,Films (English),6,The Mule,9200000,1,False,"Crime, Drama, Thriller",2023,junho
2023-06-25,Films (English),7,What Happens in Vegas,7600000,2,False,"Comedy, Romance",2023,junho
2023-06-25,Films (English),8,The Boss Baby,4500000,9,False,"Animation, Adventure, Comedy",2023,junho
2023-06-25,Films (English),9,Get Out,4100000,1,False,"Horror, Mystery, Thriller",2023,junho
2023-06-25,Films (English),10,47 Ronin,4700000,1,False,"Action, Drama, Fantasy",2023,junho
2023-06-25,Films (Non-English),1,Through My Window 2: Across the Sea,27100000,1,False,Romance,2023,junho
2023-06-25,Films (Non-English),2,Make Me Believe,11400000,1,False,"Comedy, Romance",2023,junho
2023-06-25,Films (Non-English),3,Black Clover: Sword of the Wizard King,7800000,2,False,"Animation, Action, Adventure",2023,junho
2023-06-25,Films (Non-English),4,You Do You,4500000,3,False,"Comedy, Romance",2023,junho
2023-06-25,Films (Non-English),5,Through My Window,4900000,14,False,"Comedy, Drama, Romance",2023,junho
2023-06-25,Films (Non-English),6,iNumber Number: Jozi Gold,4000000,1,False,"Action, Adventure, Crime",2023,junho
2023-06-25,Films (Non-English),7,A Beautiful Life,3200000,4,False,"Drama, Music, Romance",2023,junho
2023-06-25,Films (Non-English),8,The Wonder Weeks,2500000,2,False,"Comedy, Drama",2023,junho
2023-06-25,Films (Non-English),9,Tin & Tina,3200000,5,False,Drama,2023,junho
2023-06-25,Films (Non-English),10,THE VILLAGE,3200000,2,False,"Drama, Mystery, Thriller",2023,junho
2023-06-25,TV (English),1,Black Mirror,60400000,2,False,"Drama, Mystery, Sci-Fi",2023,junho
2023-06-25,TV (English),2,Never Have I Ever,24600000,3,False,"Comedy, Drama",2023,junho
2023-06-25,TV (English),3,Our Planet,13600000,2,False,Documentary,2023,junho
2023-06-25,TV (English),4,Catching Killers,9600000,1,False,"Documentary, Crime, Mystery",2023,junho
2023-06-25,TV (English),5,Suits,27700000,1,True,"Comedy, Drama",2023,junho
2023-06-25,TV (English),6,85 South: Ghetto Legends,2700000,1,False,Comedy,2023,junho
2023-06-25,TV (English),7,Arnold,7800000,3,False,"Documentary, Biography",2023,junho
2023-06-25,TV (English),8,Glamorous,17000000,1,False,"Comedy, Drama",2023,junho
2023-06-25,TV (English),9,Black Mirror,5900000,1,False,"Drama, Mystery, Sci-Fi",2023,junho
2023-06-25,TV (English),10,FUBAR,15300000,5,False,"Action, Adventure, Comedy",2023,junho
2023-06-25,TV (Non-English),1,The Surrogacy,80500000,2,False,Drama,2023,junho
2023-06-25,TV (Non-English),2,King the Land,17500000,2,True,"Comedy, Drama, Romance",2023,junho
2023-06-25,TV (Non-English),3,Bloodhounds,37300000,3,False,"Action, Crime, Drama",2023,junho
2023-06-25,TV (Non-English),4,Sleeping Dog,22800000,1,False,"Crime, Drama, Mystery",2023,junho
2023-06-25,TV (Non-English),5,Fake Profile,20600000,4,False,"Drama, Romance, Thriller",2023,junho
2023-06-25,TV (Non-English),6,See You in My 19th Life,7600000,1,False,"Comedy, Drama, Fantasy",2023,junho
2023-06-25,TV (Non-English),7,Demon Slayer: Kimetsu no Yaiba,7100000,1,True,"Animation, Action, Adventure",2023,junho
2023-06-25,TV (Non-English),8,Lies Hidden in my Garden,2200000,1,False,"Drama, Mystery, Thriller",2023,junho
2023-06-25,TV (Non-English),9,Valeria,5500000,4,False,"Comedy, Drama, Romance",2023,junho
2023-06-25,TV (Non-English),10,Love Is Blind: Brazil,8900000,2,False,"Reality-TV, Romance",2023,junho
2023-06-18,Films (English),1,Extraction 2,88400000,1,False,Action,2023,junho
2023-06-18,Films (English),2,Extraction,18800000,1,False,"Action, Thriller",2023,junho
2023-06-18,Films (English),3,Paw Patrol: The Movie,9400000,4,False,"Animation, Action, Adventure",2023,junho
2023-06-18,Films (English),4,The Boss Baby,5800000,8,False,"Animation, Adventure, Comedy",2023,junho
2023-06-18,Films (English),5,Assassin's Creed,5400000,1,False,"Action, Adventure, Sci-Fi",2023,junho
2023-06-18,Films (English),6,The Mother,5400000,6,False,"Action, Thriller",2023,junho
2023-06-18,Films (English),7,The Angry Birds Movie,4300000,2,False,"Animation, Action, Adventure",2023,junho
2023-06-18,Films (English),8,Abduction,4000000,2,False,"Action, Mystery, Thriller",2023,junho
2023-06-18,Films (English),9,Shooter,4700000,4,False,"Action, Drama, Thriller",2023,junho
2023-06-18,Films (English),10,Prisoners,5100000,3,False,"Crime, Drama, Mystery",2023,junho
2023-06-18,Films (Non-English),1,You Do You,14400000,2,False,"Comedy, Romance",2023,junho
2023-06-18,Films (Non-English),2,Black Clover: Sword of the Wizard King,12000000,1,False,"Animation, Action, Adventure",2023,junho
2023-06-18,Films (Non-English),3,The Wonder Weeks,6200000,1,False,"Comedy, Drama",2023,junho
2023-06-18,Films (Non-English),4,A Beautiful Life,6600000,3,False,"Drama, Music, Romance",2023,junho
2023-06-18,Films (Non-English),5,Tin & Tina,4500000,4,False,Drama,2023,junho
2023-06-18,Films (Non-English),6,Blood & Gold,2700000,4,False,"Action, Adventure, Family",2023,junho
2023-06-18,Films (Non-English),7,Gumraah,3300000,2,False,"Action, Crime, Drama",2023,junho
2023-06-18,Films (Non-English),8,Faithfully Yours,1800000,4,False,Thriller,2023,junho
2023-06-18,Films (Non-English),9,THE VILLAGE,2100000,1,False,"Drama, Mystery, Thriller",2023,junho
2023-06-18,Films (Non-English),10,Mother's Day,1600000,4,False,"Comedy, Drama, Romance",2023,junho
2023-06-18,TV (English),1,Never Have I Ever,56400000,2,False,"Comedy, Drama",2023,junho
2023-06-18,TV (English),2,Black Mirror,58700000,1,False,"Drama, Mystery, Sci-Fi",2023,junho
2023-06-18,TV (English),3,Arnold,16400000,2,False,"Documentary, Biography",2023,junho
2023-06-18,TV (English),4,Our Planet,11900000,1,False,Documentary,2023,junho
2023-06-18,TV (English),5,FUBAR,24500000,4,False,"Action, Adventure, Comedy",2023,junho
2023-06-18,TV (English),6,Tex Mex Motors,13600000,1,False,Reality-TV,2023,junho
2023-06-18,TV (English),7,Manifest,42900000,9,False,"Drama, Mystery, Sci-Fi",2023,junho
2023-06-18,TV (English),8,Never Have I Ever,11900000,3,False,"Comedy, Drama",2023,junho
2023-06-18,TV (English),9,Amy Schumer: Emergency Contact,2000000,1,False,"Documentary, Comedy",2023,junho
2023-06-18,TV (English),10,Never Have I Ever,10800000,5,False,"Comedy, Drama",2023,junho
2023-06-18,TV (Non-English),1,Bloodhounds,65900000,2,False,"Action, Crime, Drama",2023,junho
2023-06-18,TV (Non-English),2,Fake Profile,35200000,3,False,"Drama, Romance, Thriller",2023,junho
2023-06-18,TV (Non-English),3,The Surrogacy,57100000,1,False,Drama,2023,junho
2023-06-18,TV (Non-English),4,THE DAYS,12200000,3,False,"Drama, History, Thriller",2023,junho
2023-06-18,TV (Non-English),5,Valeria,8800000,3,False,"Comedy, Drama, Romance",2023,junho
2023-06-18,TV (Non-English),6,Love Is Blind: Brazil,11400000,1,False,"Reality-TV, Romance",2023,junho
2023-06-18,TV (Non-English),7,King the Land,2400000,1,True,"Comedy, Drama, Romance",2023,junho
2023-06-18,TV (Non-English),8,Tour de France: Unchained,8200000,1,False,"Documentary, Sport",2023,junho
2023-06-18,TV (Non-English),9,The Playing Card Killer,3300000,1,False,"Documentary, Crime, History",2023,junho
2023-06-18,TV (Non-English),10,The Good Bad Mother,17600000,7,True,"Comedy, Crime, Drama",2023,junho
2023-06-11,Films (English),1,Prisoners,13890000,2,False,"Crime, Drama, Mystery",2023,junho
2023-06-11,Films (English),2,Shooter,12770000,3,False,"Action, Drama, Thriller",2023,junho
2023-06-11,Films (English),3,Abduction,9570000,1,False,"Action, Mystery, Thriller",2023,junho
2023-06-11,Films (English),4,The Mother,8360000,5,False,"Action, Thriller",2023,junho
2023-06-11,Films (English),5,The Boss Baby,8320000,7,False,"Animation, Adventure, Comedy",2023,junho
2023-06-11,Films (English),6,We're the Millers,7720000,2,False,"Comedy, Crime",2023,junho
2023-06-11,Films (English),7,The Angry Birds Movie,5720000,1,False,"Animation, Action, Adventure",2023,junho
2023-06-11,Films (English),8,The Company Men,5390000,1,False,Drama,2023,junho
2023-06-11,Films (English),9,Grown Ups 2,5230000,1,False,Comedy,2023,junho
2023-06-11,Films (English),10,The Choice,4950000,2,False,"Drama, Romance",2023,junho
2023-06-11,Films (Non-English),1,A Beautiful Life,17420000,2,False,"Drama, Music, Romance",2023,junho
2023-06-11,Films (Non-English),2,You Do You,9150000,1,False,"Comedy, Romance",2023,junho
2023-06-11,Films (Non-English),3,Tin & Tina,9080000,3,False,Drama,2023,junho
2023-06-11,Films (Non-English),4,Gumraah,8350000,1,False,"Action, Crime, Drama",2023,junho
2023-06-11,Films (Non-English),5,Blood & Gold,6820000,3,False,"Action, Adventure, Family",2023,junho
2023-06-11,Films (Non-English),6,Rich in Love 2,3470000,2,False,"Comedy, Romance",2023,junho
2023-06-11,Films (Non-English),7,Mixed by Erry,2960000,1,False,"Comedy, History",2023,junho
2023-06-11,Films (Non-English),8,Where the Tracks End,2570000,3,False,"Comedy, Drama, Family",2023,junho
2023-06-11,Films (Non-English),9,Missed Connections,2090000,1,False,"Comedy, Romance",2023,junho
2023-06-11,Films (Non-English),10,Mother's Day,1980000,3,False,"Comedy, Drama, Romance",2023,junho
2023-06-11,TV (English),1,Manifest,78150000,8,False,"Drama, Mystery, Sci-Fi",2023,junho
2023-06-11,TV (English),2,Never Have I Ever,76210000,1,False,"Comedy, Drama",2023,junho
2023-06-11,TV (English),3,FUBAR,42280000,3,False,"Action, Adventure, Comedy",2023,junho
2023-06-11,TV (English),4,Arnold,24510000,1,False,"Documentary, Biography",2023,junho
2023-06-11,TV (English),5,Manifest,18180000,25,False,"Drama, Mystery, Sci-Fi",2023,junho
2023-06-11,TV (English),6,The Ultimatum: Queer Love,16890000,2,False,Reality-TV,2023,junho
2023-06-11,TV (English),7,Queen Charlotte: A Bridgerton Story,16710000,6,False,"Drama, History, Romance",2023,junho
2023-06-11,TV (English),8,"XO, Kitty",14460000,4,False,"Comedy, Drama, Romance",2023,junho
2023-06-11,TV (English),9,All American,10830000,3,False,"Drama, Sport",2023,junho
2023-06-11,TV (English),10,S.W.A.T.,10260000,3,False,"Action, Adventure, Crime",2023,junho
2023-06-11,TV (Non-English),1,Fake Profile,64730000,2,False,"Drama, Romance, Thriller",2023,junho
2023-06-11,TV (Non-English),2,Bloodhounds,27970000,1,False,"Action, Crime, Drama",2023,junho
2023-06-11,TV (Non-English),3,The Good Bad Mother,26060000,6,False,"Comedy, Crime, Drama",2023,junho
2023-06-11,TV (Non-English),4,Doctor Cha,25320000,7,False,Drama,2023,junho
2023-06-11,TV (Non-English),5,THE DAYS,25080000,2,False,"Drama, History, Thriller",2023,junho
2023-06-11,TV (Non-English),6,Valeria,16130000,2,False,"Comedy, Drama, Romance",2023,junho
2023-06-11,TV (Non-English),7,Agency,9600000,2,False,Drama,2023,junho
2023-06-11,TV (Non-English),8,La Reina del Sur,9000000,15,False,"Action, Crime, Drama",2023,junho
2023-06-11,TV (Non-English),9,Turn of the Tide,7840000,2,False,Drama,2023,junho
2023-06-11,TV (Non-English),10,Valeria,7690000,1,False,"Comedy, Drama, Romance",2023,junho
2023-06-04,Films (English),1,The Mother,16480000,4,False,"Action, Thriller",2023,junho
2023-06-04,Films (English),2,The Boss Baby,10580000,6,False,"Animation, Adventure, Comedy",2023,junho
2023-06-04,Films (English),3,Missing,8080000,3,False,"Drama, Mystery, Thriller",2023,junho
2023-06-04,Films (English),4,2 Hearts,7720000,2,False,"Drama, Romance",2023,junho
2023-06-04,Films (English),5,Shooter,7480000,2,False,"Action, Drama, Thriller",2023,junho
2023-06-04,Films (English),6,We're the Millers,6730000,1,False,"Comedy, Crime",2023,junho
2023-06-04,Films (English),7,Dirty Grandpa,5570000,1,False,Comedy,2023,junho
2023-06-04,Films (English),8,To Leslie,5370000,1,False,Drama,2023,junho
2023-06-04,Films (English),9,The Choice,4260000,1,False,"Drama, Romance",2023,junho
2023-06-04,Films (English),10,F9: The Fast Saga,4160000,2,False,"Action, Crime, Thriller",2023,junho
2023-06-04,Films (Non-English),1,Blood & Gold,24990000,2,False,"Action, Adventure, Family",2023,junho
2023-06-04,Films (Non-English),2,Tin & Tina,18930000,2,False,Drama,2023,junho
2023-06-04,Films (Non-English),3,A Beautiful Life,16710000,1,False,"Drama, Music, Romance",2023,junho
2023-06-04,Films (Non-English),4,The Year I Started Masturbating,9770000,2,False,"Comedy, Drama",2023,junho
2023-06-04,Films (Non-English),5,Mother's Day,8280000,2,False,"Comedy, Drama, Romance",2023,junho
2023-06-04,Films (Non-English),6,Where the Tracks End,8040000,2,False,"Comedy, Drama, Family",2023,junho
2023-06-04,Films (Non-English),7,Hard Feelings,7230000,2,False,Comedy,2023,junho
2023-06-04,Films (Non-English),8,Rich in Love 2,3880000,1,False,"Comedy, Romance",2023,junho
2023-06-04,Films (Non-English),9,Faithfully Yours,3260000,3,False,Thriller,2023,junho
2023-06-04,Films (Non-English),10,¡Que viva México!,2770000,4,False,Comedy,2023,junho
2023-06-04,TV (English),1,FUBAR,88030000,2,False,"Action, Adventure, Comedy",2023,junho
2023-06-04,TV (English),2,Manifest,39400000,7,False,"Drama, Mystery, Sci-Fi",2023,junho
2023-06-04,TV (English),3,"XO, Kitty",29830000,3,False,"Comedy, Drama, Romance",2023,junho
2023-06-04,TV (English),4,Queen Charlotte: A Bridgerton Story,27210000,5,False,"Drama, History, Romance",2023,junho
2023-06-04,TV (English),5,All American,18760000,2,False,"Drama, Sport",2023,junho
2023-06-04,TV (English),6,S.W.A.T.,15470000,2,False,"Action, Adventure, Crime",2023,junho
2023-06-04,TV (English),7,The Ultimatum: Queer Love,15030000,1,False,Reality-TV,2023,junho
2023-06-04,TV (English),8,Barbecue Showdown,13630000,1,False,"Game-Show, Reality-TV",2023,junho
2023-06-04,TV (English),9,Selling Sunset,12970000,3,False,Reality-TV,2023,junho
2023-06-04,TV (English),10,Firefly Lane,11800000,11,False,"Drama, Romance",2023,junho
2023-06-04,TV (Non-English),1,Fake Profile,76310000,1,False,"Drama, Romance, Thriller",2023,junho
2023-06-04,TV (Non-English),2,Doctor Cha,29350000,6,False,Drama,2023,junho
2023-06-04,TV (Non-English),3,The Good Bad Mother,22810000,5,False,"Comedy, Crime, Drama",2023,junho
2023-06-04,TV (Non-English),4,Muted,18040000,3,False,"Crime, Drama, Mystery",2023,junho
2023-06-04,TV (Non-English),5,THE DAYS,16980000,1,False,"Drama, History, Thriller",2023,junho
2023-06-04,TV (Non-English),6,La Reina del Sur,12400000,14,False,"Action, Crime, Drama",2023,junho
2023-06-04,TV (Non-English),7,Turn of the Tide,12050000,1,False,Drama,2023,junho
2023-06-04,TV (Non-English),8,Valeria,9540000,1,False,"Comedy, Drama, Romance",2023,junho
2023-06-04,TV (Non-English),9,"Pablo Escobar, el patrón del mal",7680000,8,False,"Biography, Crime, Drama",2023,junho
2023-06-04,TV (Non-English),10,Agency,7100000,1,False,Drama,2023,junho
2023-05-28,Films (English),1,The Mother,34690000,3,False,"Action, Thriller",2023,maio
2023-05-28,Films (English),2,2 Hearts,19280000,1,False,"Drama, Romance",2023,maio
2023-05-28,Films (English),3,Missing,15930000,2,False,"Drama, Mystery, Thriller",2023,maio
2023-05-28,Films (English),4,The Son,7940000,1,False,Drama,2023,maio
2023-05-28,Films (English),5,The Great Wall,7690000,2,False,"Action, Adventure, Fantasy",2023,maio
2023-05-28,Films (English),6,Victim/Suspect,6600000,1,False,"Documentary, Crime",2023,maio
2023-05-28,Films (English),7,Ted,5750000,2,False,Comedy,2023,maio
2023-05-28,Films (English),8,Anna Nicole Smith: You Don't Know Me,5550000,2,False,"Documentary, Biography",2023,maio
2023-05-28,Films (English),9,The Boss Baby,5450000,5,False,"Animation, Adventure, Comedy",2023,maio
2023-05-28,Films (English),10,A Man Called Otto,5350000,4,False,"Comedy, Drama",2023,maio
2023-05-28,Films (Non-English),1,Mother's Day,24250000,1,False,"Comedy, Drama, Romance",2023,maio
2023-05-28,Films (Non-English),2,Blood & Gold,13830000,1,False,"Action, Adventure, Family",2023,maio
2023-05-28,Films (Non-English),3,Tin & Tina,12700000,1,False,Drama,2023,maio
2023-05-28,Films (Non-English),4,Faithfully Yours,12310000,2,False,Thriller,2023,maio
2023-05-28,Films (Non-English),5,Hard Feelings,10890000,1,False,Comedy,2023,maio
2023-05-28,Films (Non-English),6,¡Que viva México!,7400000,3,False,Comedy,2023,maio
2023-05-28,Films (Non-English),7,Where the Tracks End,6920000,1,False,"Comedy, Drama, Family",2023,maio
2023-05-28,Films (Non-English),8,Astérix & Obélix: The Middle Kingdom,5530000,2,False,"Animation, Action, Adventure",2023,maio
2023-05-28,Films (Non-English),9,The Year I Started Masturbating,5190000,1,False,"Comedy, Drama",2023,maio
2023-05-28,Films (Non-English),10,Kathal - A Jackfruit Mystery,4460000,2,False,"Comedy, Crime, Drama",2023,maio
2023-05-28,TV (English),1,FUBAR,88940000,1,False,"Action, Adventure, Comedy",2023,maio
2023-05-28,TV (English),2,"XO, Kitty",63780000,2,False,"Comedy, Drama, Romance",2023,maio
2023-05-28,TV (English),3,Queen Charlotte: A Bridgerton Story,42900000,4,False,"Drama, History, Romance",2023,maio
2023-05-28,TV (English),4,Selling Sunset,33350000,2,False,Reality-TV,2023,maio
2023-05-28,TV (English),5,S.W.A.T.,20230000,1,False,"Action, Adventure, Crime",2023,maio
2023-05-28,TV (English),6,All American,18050000,1,False,"Drama, Sport",2023,maio
2023-05-28,TV (English),7,Firefly Lane,16110000,10,False,"Drama, Romance",2023,maio
2023-05-28,TV (English),8,Maid,13960000,14,False,Drama,2023,maio
2023-05-28,TV (English),9,The Night Agent,12650000,10,False,"Action, Drama, Thriller",2023,maio
2023-05-28,TV (English),10,Bridgerton,12540000,14,False,"Drama, Romance",2023,maio
2023-05-28,TV (Non-English),1,Muted,46520000,2,False,"Crime, Drama, Mystery",2023,maio
2023-05-28,TV (Non-English),2,Doctor Cha,26370000,5,False,Drama,2023,maio
2023-05-28,TV (Non-English),3,The Good Bad Mother,19630000,4,False,"Comedy, Crime, Drama",2023,maio
2023-05-28,TV (Non-English),4,La Reina del Sur,14130000,13,False,"Action, Crime, Drama",2023,maio
2023-05-28,TV (Non-English),5,Black Knight,13070000,3,False,"Adventure, Comedy, Fantasy",2023,maio
